country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB","24-11-2025 19:00:00",24.5886166,73.6321397,PM10,NA,NA,NA
India,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB","24-11-2025 19:00:00",27.338530,88.614099,SO2,1,1,1
India,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB","24-11-2025 19:00:00",27.338530,88.614099,OZONE,58,107,95
India,TamilNadu,Ariyalur,"Keelapalur, Ariyalur - TNPCB","24-11-2025 19:00:00",11.06825,79.07033,NO2,9,9,9
India,TamilNadu,Chennai,"Alandur Bus Depot, Chennai - CPCB","24-11-2025 19:00:00",12.9099161,80.1076538,OZONE,4,4,4
India,TamilNadu,Chennai,"Arumbakkam, Chennai - TNPCB","24-11-2025 19:00:00",13.0664,"80.2112 ",PM10,35,110,68
India,TamilNadu,Chennai,"Arumbakkam, Chennai - TNPCB","24-11-2025 19:00:00",13.0664,"80.2112 ",SO2,1,4,2
India,TamilNadu,Chennai,"Manali Village, Chennai - TNPCB","24-11-2025 19:00:00",13.1662,80.2584,PM2.5,1,59,21
India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB","24-11-2025 19:00:00",24.588397,76.172782,CO,39,112,50
India,Rajasthan,Jhunjhunu,"Indra Nagar, Jhunjhunu - RSPCB","24-11-2025 19:00:00",28.108988,75.386577,NH3,3,13,8
India,Rajasthan,Jhunjhunu,"Indra Nagar, Jhunjhunu - RSPCB","24-11-2025 19:00:00",28.108988,75.386577,SO2,3,12,6
India,Rajasthan,Jhunjhunu,"Indra Nagar, Jhunjhunu - RSPCB","24-11-2025 19:00:00",28.108988,75.386577,CO,18,78,34
India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB","24-11-2025 19:00:00",26.268249,73.0193853,PM2.5,45,302,156
India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB","24-11-2025 19:00:00",26.268249,73.0193853,NO2,7,21,11
India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB","24-11-2025 19:00:00",26.268249,73.0193853,OZONE,2,75,48
India,Rajasthan,Jodhpur,"Digari Kalan, Jodhpur - RSPCB","24-11-2025 19:00:00",26.295810,73.082283,NO2,12,112,39
India,TamilNadu,Cuddalore,"Kudikadu, Cuddalore - TNPCB","24-11-2025 19:00:00",11.6829898,79.7532099,SO2,19,20,19
India,TamilNadu,Cuddalore,"Kudikadu, Cuddalore - TNPCB","24-11-2025 19:00:00",11.6829898,79.7532099,OZONE,13,14,14
India,TamilNadu,Cuddalore,"Semmandalam, Cuddalore - TNPCB","24-11-2025 19:00:00",11.7637683,79.7499835,NO2,1,8,5
India,TamilNadu,Cuddalore,"Semmandalam, Cuddalore - TNPCB","24-11-2025 19:00:00",11.7637683,79.7499835,NH3,2,3,2
India,TamilNadu,Gummidipoondi,"Anthoni Pillai Nagar, Gummidipoondi - TNPCB","24-11-2025 19:00:00",13.4127,80.1081,PM10,32,369,110
India,TamilNadu,Gummidipoondi,"Anthoni Pillai Nagar, Gummidipoondi - TNPCB","24-11-2025 19:00:00",13.4127,80.1081,NH3,1,2,2
India,TamilNadu,Madurai,"Uchapatti, Madurai - TNPCB","24-11-2025 19:00:00",9.865935,78.022669,SO2,30,35,33
India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB","24-11-2025 19:00:00",26.960669,75.771817,SO2,1,7,3
India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB","24-11-2025 19:00:00",26.9502929,75.730943,NH3,10,40,20
India,Rajasthan,Jaisalmer,"Sadar Bazar, Jaisalmer - RSPCB","24-11-2025 19:00:00",26.912329,70.909168,PM2.5,62,301,122
India,Rajasthan,Jaisalmer,"Sadar Bazar, Jaisalmer - RSPCB","24-11-2025 19:00:00",26.912329,70.909168,NO2,20,111,56
India,Rajasthan,Jaisalmer,"Sadar Bazar, Jaisalmer - RSPCB","24-11-2025 19:00:00",26.912329,70.909168,CO,26,100,43
India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB","24-11-2025 19:00:00",25.344694,72.626208,OZONE,4,141,93
India,Rajasthan,Kota,"Nayapura, Kota - RSPCB","24-11-2025 19:00:00",25.196024,75.855668,PM10,100,151,122
India,Rajasthan,Kota,"Nayapura, Kota - RSPCB","24-11-2025 19:00:00",25.196024,75.855668,CO,28,103,63
India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB","24-11-2025 19:00:00",25.14389,75.821256,NH3,2,8,5
India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB","24-11-2025 19:00:00",24.041198,74.780702,PM10,68,133,98
India,TamilNadu,Chennai,"Manali Village, Chennai - TNPCB","24-11-2025 19:00:00",13.1662,80.2584,SO2,9,15,14
India,TamilNadu,Chennai,"Manali Village, Chennai - TNPCB","24-11-2025 19:00:00",13.1662,80.2584,OZONE,21,46,37
India,TamilNadu,Chennai,"Manali, Chennai - CPCB","24-11-2025 19:00:00",13.164544,80.26285,CO,12,38,16
India,TamilNadu,Coimbatore,"SIDCO Kurichi, Coimbatore - TNPCB","24-11-2025 19:00:00",10.942451,76.978996,PM10,19,75,37
India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB","24-11-2025 19:00:00",26.215415,73.070156,CO,21,80,27
India,Rajasthan,Jodhpur,"Mandor, Jodhpur - RSPCB","24-11-2025 19:00:00",26.358805,73.047444,NO2,11,72,24
India,Rajasthan,Jodhpur,"Mandor, Jodhpur - RSPCB","24-11-2025 19:00:00",26.358805,73.047444,OZONE,50,162,124
India,Rajasthan,Kota,"Dhanmandi, Kota - RSPCB","24-11-2025 19:00:00",25.164090,75.858137,PM10,110,162,133
India,TamilNadu,Madurai,"Uchapatti, Madurai - TNPCB","24-11-2025 19:00:00",9.865935,78.022669,OZONE,1,1,1
India,TamilNadu,Nagapattinam,"Velippalayam, Nagapattinam - TNPCB","24-11-2025 19:00:00",10.798548,79.838212,PM2.5,NA,NA,NA
India,TamilNadu,Nagapattinam,"Velippalayam, Nagapattinam - TNPCB","24-11-2025 19:00:00",10.798548,79.838212,NH3,NA,NA,NA
India,TamilNadu,Ooty,"Bombay Castel, Ooty - TNPCB","24-11-2025 19:00:00",11.4068288,76.7138973,OZONE,5,9,6
India,TamilNadu,Palkalaiperur,"Bharathidasan University, Palkalaiperur - TNPCB","24-11-2025 19:00:00",10.681158,78.741746,PM2.5,NA,NA,NA
India,TamilNadu,Palkalaiperur,"Bharathidasan University, Palkalaiperur - TNPCB","24-11-2025 19:00:00",10.681158,78.741746,PM10,NA,NA,NA
India,TamilNadu,Pudukottai,"SIPCOT Nathampannai, Pudukottai - TNPCB","24-11-2025 19:00:00",10.423417,78.784889,PM2.5,14,53,26
India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB","24-11-2025 19:00:00",27.19862,77.92066,NH3,3,3,3
India,Uttar_Pradesh,Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB","24-11-2025 19:00:00",28.964949,77.278761,PM2.5,241,379,319
India,Uttar_Pradesh,Bareilly,"Civil Lines, Bareilly - UPPCB","24-11-2025 19:00:00",28.359581,79.414455,PM10,57,111,84
India,Uttar_Pradesh,Bareilly,"Rajendra Nagar, Bareilly - UPPCB","24-11-2025 19:00:00",28.38910936,79.42963708,PM10,101,190,144
India,Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB","24-11-2025 19:00:00",28.406963,77.849831,PM2.5,224,421,358
India,Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB","24-11-2025 19:00:00",28.406963,77.849831,SO2,19,106,36
India,Telangana,Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB","24-11-2025 19:00:00",17.544899,78.486949,NO2,13,17,14
India,Telangana,Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB","24-11-2025 19:00:00",17.544899,78.486949,SO2,11,12,12
India,Telangana,Hyderabad,"Nacharam_TSIIC IALA, Hyderabad - TSPCB","24-11-2025 19:00:00",17.429398,78.569354,PM2.5,58,69,62
India,Telangana,Hyderabad,"Nacharam_TSIIC IALA, Hyderabad - TSPCB","24-11-2025 19:00:00",17.429398,78.569354,NH3,4,5,4
India,Telangana,Hyderabad,"Nacharam_TSIIC IALA, Hyderabad - TSPCB","24-11-2025 19:00:00",17.429398,78.569354,CO,17,40,27
India,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB","24-11-2025 19:00:00",17.37206,78.50864,NO2,12,15,13
India,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB","24-11-2025 19:00:00",17.528544,78.286195,NH3,2,3,2
India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB","24-11-2025 19:00:00",17.518400,78.278777,PM2.5,25,147,77
India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB","24-11-2025 19:00:00",17.518400,78.278777,NO2,6,23,12
India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB","24-11-2025 19:00:00",17.518400,78.278777,NH3,1,5,3
India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB","24-11-2025 19:00:00",17.518400,78.278777,OZONE,5,59,51
India,Telangana,Hyderabad,"IITH Kandi, Hyderabad - TSPCB","24-11-2025 19:00:00",17.585705,78.126199,PM10,82,93,85
India,Telangana,Hyderabad,"Kokapet, Hyderabad - TSPCB","24-11-2025 19:00:00",17.393559,78.339194,NH3,2,2,2
India,Telangana,Hyderabad,"Kokapet, Hyderabad - TSPCB","24-11-2025 19:00:00",17.393559,78.339194,CO,20,34,32
India,Uttar_Pradesh,Agra,"Rohta, Agra - UPPCB","24-11-2025 19:00:00",27.106972,78.000111,PM2.5,NA,NA,NA
India,Uttar_Pradesh,Agra,"Rohta, Agra - UPPCB","24-11-2025 19:00:00",27.106972,78.000111,OZONE,11,15,13
India,Uttar_Pradesh,Agra,"Sanjay Palace, Agra - UPPCB","24-11-2025 19:00:00",27.19865833,78.00598056,PM2.5,61,331,151
India,Uttar_Pradesh,Agra,"Sanjay Palace, Agra - UPPCB","24-11-2025 19:00:00",27.19865833,78.00598056,OZONE,3,165,107
India,Uttar_Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB","24-11-2025 19:00:00",27.19412,77.96237,OZONE,5,23,11
India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB","24-11-2025 19:00:00",27.19862,77.92066,PM2.5,40,190,77
India,Telangana,Hyderabad,"Sanathnagar, Hyderabad - TSPCB","24-11-2025 19:00:00",17.4559458,78.4332152,PM2.5,43,89,65
India,Telangana,Hyderabad,"Sanathnagar, Hyderabad - TSPCB","24-11-2025 19:00:00",17.4559458,78.4332152,CO,34,54,41
India,Telangana,Hyderabad,"Somajiguda, Hyderabad - TSPCB","24-11-2025 19:00:00",17.417094,78.457437,OZONE,4,49,33
India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB","24-11-2025 19:00:00",17.349694,78.451437,SO2,3,4,4
India,TamilNadu,Ramanathapuram,"Chalai Bazaar, Ramanathapuram - TNPCB","24-11-2025 19:00:00",9.36399,78.831977,NO2,7,7,7
India,TamilNadu,Ramanathapuram,"Chalai Bazaar, Ramanathapuram - TNPCB","24-11-2025 19:00:00",9.36399,78.831977,NH3,1,1,1
India,TamilNadu,Ramanathapuram,"Chalai Bazaar, Ramanathapuram - TNPCB","24-11-2025 19:00:00",9.36399,78.831977,CO,22,32,25
India,TamilNadu,Salem,"Sona College of Technology, Salem - TNPCB","24-11-2025 19:00:00",11.679111,78.125052,OZONE,5,5,5
India,TamilNadu,Tirupur,"Kumaran College, Tirupur - TNPCB","24-11-2025 19:00:00",11.0973603,77.3228673,PM2.5,5,37,21
India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB","24-11-2025 19:00:00",17.460103,78.334361,NO2,17,45,27
India,Telangana,Hyderabad,"ECIL Kapra, Hyderabad - TSPCB","24-11-2025 19:00:00",17.470431,78.566959,PM10,83,95,89
India,Uttar_Pradesh,Firozabad,"Vibhab Nagar, Firozabad - UPPCB","24-11-2025 19:00:00",27.1594,78.3953,NH3,NA,NA,NA
India,Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB","24-11-2025 19:00:00",28.646233,77.358075,PM10,NA,NA,NA
India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB","24-11-2025 19:00:00",28.757294,77.278792,NH3,3,16,9
India,Uttar_Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB","24-11-2025 19:00:00",28.685382,77.453839,PM2.5,203,444,359
India,Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB","24-11-2025 19:00:00",28.6603346,77.3572563,NH3,19,42,27
India,Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB","24-11-2025 19:00:00",28.6603346,77.3572563,CO,31,187,63
India,Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB","24-11-2025 19:00:00",28.6603346,77.3572563,OZONE,10,31,23
India,Uttar_Pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB","24-11-2025 19:00:00",26.730136,83.433859,CO,6,8,7
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - III, Greater Noida - UPPCB","24-11-2025 19:00:00",28.47272,77.482000,PM10,188,443,338
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - III, Greater Noida - UPPCB","24-11-2025 19:00:00",28.47272,77.482000,SO2,17,37,26
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - III, Greater Noida - UPPCB","24-11-2025 19:00:00",28.47272,77.482000,CO,62,128,92
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - V, Greater Noida - UPPCB","24-11-2025 19:00:00",28.557054,77.453663,PM2.5,238,500,434
India,Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB","24-11-2025 19:00:00",26.509954,80.249612,CO,46,84,52
India,Uttar_Pradesh,Kanpur,"Nehru Nagar, Kanpur - UPPCB","24-11-2025 19:00:00",26.4703136,80.3229863,PM10,45,246,151
India,Uttar_Pradesh,Kanpur,"Nehru Nagar, Kanpur - UPPCB","24-11-2025 19:00:00",26.4703136,80.3229863,NO2,18,49,31
India,Uttar_Pradesh,Kanpur,"Nehru Nagar, Kanpur - UPPCB","24-11-2025 19:00:00",26.4703136,80.3229863,CO,28,70,36
India,Uttar_Pradesh,Khurja,"Kalindi Kunj, Khurja - UPPCB","24-11-2025 19:00:00",28.2348927,77.8683002,PM2.5,89,392,301
India,Uttar_Pradesh,Khurja,"Kalindi Kunj, Khurja - UPPCB","24-11-2025 19:00:00",28.2348927,77.8683002,PM10,107,438,294
India,Uttar_Pradesh,Khurja,"Kalindi Kunj, Khurja - UPPCB","24-11-2025 19:00:00",28.2348927,77.8683002,SO2,14,15,15
India,Uttar_Pradesh,Lucknow,"B R Ambedkar University, Lucknow - UPPCB","24-11-2025 19:00:00",26.766433,80.927299,NO2,21,22,22
India,Uttar_Pradesh,Lucknow,"Gomti Nagar, Lucknow - UPPCB","24-11-2025 19:00:00",26.868120,81.005119,PM10,47,155,112
India,Uttar_Pradesh,Muzaffarnagar,"New Mandi, Muzaffarnagar - UPPCB","24-11-2025 19:00:00",29.4723508,77.7194031,NH3,11,17,14
India,Uttar_Pradesh,Noida,"Sector - 125, Noida - UPPCB","24-11-2025 19:00:00",28.5447608,77.3231257,PM2.5,306,500,416
India,Uttar_Pradesh,Noida,"Sector - 125, Noida - UPPCB","24-11-2025 19:00:00",28.5447608,77.3231257,SO2,12,16,14
India,Uttar_Pradesh,Noida,"Sector - 125, Noida - UPPCB","24-11-2025 19:00:00",28.5447608,77.3231257,CO,14,124,39
India,Uttar_Pradesh,Noida,"Sector - 62, Noida - IMD","24-11-2025 19:00:00",28.6245479,77.3577104,PM2.5,203,440,366
India,Uttar_Pradesh,Noida,"Sector - 62, Noida - IMD","24-11-2025 19:00:00",28.6245479,77.3577104,PM10,174,451,325
India,Uttar_Pradesh,Noida,"Sector - 62, Noida - IMD","24-11-2025 19:00:00",28.6245479,77.3577104,OZONE,17,144,75
India,Uttar_Pradesh,Noida,"Sector-1, Noida - UPPCB","24-11-2025 19:00:00",28.5898,77.3101,NO2,48,197,143
India,Uttar_Pradesh,Noida,"Sector-1, Noida - UPPCB","24-11-2025 19:00:00",28.5898,77.3101,NH3,15,21,19
India,Uttar_Pradesh,Noida,"Sector-1, Noida - UPPCB","24-11-2025 19:00:00",28.5898,77.3101,CO,30,125,55
India,Uttar_Pradesh,Noida,"Sector-116, Noida - UPPCB","24-11-2025 19:00:00",28.569230,77.393848,CO,24,115,68
India,Uttar_Pradesh,Prayagraj,"Jhunsi, Prayagraj - UPPCB","24-11-2025 19:00:00",25.425602,81.917152,PM10,97,287,186
India,Uttar_Pradesh,Prayagraj,"Jhunsi, Prayagraj - UPPCB","24-11-2025 19:00:00",25.425602,81.917152,CO,30,100,47
India,Uttar_Pradesh,Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB","24-11-2025 19:00:00",25.494,81.863,SO2,10,46,34
India,Uttar_Pradesh,Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB","24-11-2025 19:00:00",25.494,81.863,OZONE,5,68,37
India,Uttar_Pradesh,Prayagraj,"Nagar Nigam, Prayagraj - UPPCB","24-11-2025 19:00:00","25.44919916 ","81.82735986 ",PM10,NA,NA,NA
India,Uttar_Pradesh,Prayagraj,"Nagar Nigam, Prayagraj - UPPCB","24-11-2025 19:00:00","25.44919916 ","81.82735986 ",NO2,NA,NA,NA
India,Uttar_Pradesh,Prayagraj,"Nagar Nigam, Prayagraj - UPPCB","24-11-2025 19:00:00","25.44919916 ","81.82735986 ",CO,32,76,50
India,Uttar_Pradesh,Varanasi,"Ardhali Bazar, Varanasi - UPPCB","24-11-2025 19:00:00",25.3505986,82.9083074,SO2,9,12,10
India,Uttar_Pradesh,Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB","24-11-2025 19:00:00",26.906111,80.948222,PM2.5,75,316,230
India,Uttar_Pradesh,Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB","24-11-2025 19:00:00",26.906111,80.948222,NH3,12,17,14
India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB","24-11-2025 19:00:00",26.90723,80.98579,PM10,64,168,119
India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB","24-11-2025 19:00:00",26.90723,80.98579,NO2,31,32,32
India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB","24-11-2025 19:00:00",26.90723,80.98579,SO2,41,45,42
India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB","24-11-2025 19:00:00",26.90723,80.98579,CO,12,18,13
India,Uttar_Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB","24-11-2025 19:00:00",26.8458805,80.9365541,PM2.5,103,317,262
India,Uttar_Pradesh,Lucknow,"Talkatora District Industries Center, Lucknow - CPCB","24-11-2025 19:00:00",26.83399722,80.8917361,SO2,2,21,9
India,Uttar_Pradesh,Meerut,"Jai Bhim Nagar, Meerut - UPPCB","24-11-2025 19:00:00",28.9535882,77.7622941,NO2,17,136,66
India,Uttar_Pradesh,Meerut,"Pallavpuram Phase 2, Meerut - UPPCB","24-11-2025 19:00:00",29.063510,77.709723,PM2.5,177,452,358
India,Uttar_Pradesh,Meerut,"Pallavpuram Phase 2, Meerut - UPPCB","24-11-2025 19:00:00",29.063510,77.709723,NH3,8,9,9
India,Uttar_Pradesh,Meerut,"Pallavpuram Phase 2, Meerut - UPPCB","24-11-2025 19:00:00",29.063510,77.709723,CO,10,95,41
India,Uttar_Pradesh,Moradabad,"Buddhi Vihar, Moradabad - UPPCB","24-11-2025 19:00:00",28.83526,78.74460,PM10,64,189,136
India,Uttar_Pradesh,Moradabad,"Buddhi Vihar, Moradabad - UPPCB","24-11-2025 19:00:00",28.83526,78.74460,SO2,76,78,77
India,Uttar_Pradesh,Moradabad,"Eco Herbal Park, Moradabad - UPPCB","24-11-2025 19:00:00",28.840739,78.697531,NO2,6,12,8
India,Uttar_Pradesh,Moradabad,"Eco Herbal Park, Moradabad - UPPCB","24-11-2025 19:00:00",28.840739,78.697531,SO2,1,37,17
India,Uttar_Pradesh,Moradabad,"Jigar Colony, Moradabad - UPPCB","24-11-2025 19:00:00",28.856664,78.772638,SO2,29,60,38
India,Uttar_Pradesh,Moradabad,"Kashiram Nagar, Moradabad - UPPCB","24-11-2025 19:00:00",28.849399,78.742362,PM10,63,177,134
India,Uttar_Pradesh,Moradabad,"Kashiram Nagar, Moradabad - UPPCB","24-11-2025 19:00:00",28.849399,78.742362,NH3,4,4,4
India,Uttar_Pradesh,Moradabad,"Transport Nagar, Moradabad - UPPCB","24-11-2025 19:00:00",28.802625,78.753728,NO2,29,30,30
India,Uttar_Pradesh,Moradabad,"Transport Nagar, Moradabad - UPPCB","24-11-2025 19:00:00",28.802625,78.753728,NH3,5,6,5
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - V, Greater Noida - UPPCB","24-11-2025 19:00:00",28.557054,77.453663,CO,24,150,69
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - V, Greater Noida - UPPCB","24-11-2025 19:00:00",28.557054,77.453663,OZONE,4,301,146
India,Uttar_Pradesh,Jhansi,"Shivaji Nagar, Jhansi - UPPCB","24-11-2025 19:00:00",25.4547,78.6039,NH3,4,4,4
India,Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB","24-11-2025 19:00:00",26.509954,80.249612,NH3,3,3,3
India,Uttar_Pradesh,Moradabad,"Eco Herbal Park, Moradabad - UPPCB","24-11-2025 19:00:00",28.840739,78.697531,OZONE,2,99,69
India,Uttar_Pradesh,Moradabad,"Employment Office, Moradabad - UPPCB","24-11-2025 19:00:00",28.88528,78.73880,PM10,73,176,130
India,Uttar_Pradesh,Moradabad,"Employment Office, Moradabad - UPPCB","24-11-2025 19:00:00",28.88528,78.73880,NH3,4,4,4
India,Uttar_Pradesh,Moradabad,"Employment Office, Moradabad - UPPCB","24-11-2025 19:00:00",28.88528,78.73880,CO,17,50,32
India,Uttar_Pradesh,Varanasi,"Ardhali Bazar, Varanasi - UPPCB","24-11-2025 19:00:00",25.3505986,82.9083074,CO,10,16,14
India,Uttar_Pradesh,Varanasi,"Ardhali Bazar, Varanasi - UPPCB","24-11-2025 19:00:00",25.3505986,82.9083074,OZONE,8,25,13
India,Uttar_Pradesh,Varanasi,"Bhelupur, Varanasi - UPPCB","24-11-2025 19:00:00",25.301778,82.996789,NO2,8,8,8
India,Uttar_Pradesh,Varanasi,"IESD Banaras Hindu University, Varanasi - UPPCB","24-11-2025 19:00:00",25.262326,82.995408,OZONE,13,60,25
India,Uttar_Pradesh,Vrindavan,"Omex Eternity, Vrindavan - UPPCB","24-11-2025 19:00:00",27.5714090,77.6557570,NH3,1,4,3
India,Uttar_Pradesh,Vrindavan,"Omex Eternity, Vrindavan - UPPCB","24-11-2025 19:00:00",27.5714090,77.6557570,SO2,10,20,12
India,Uttarakhand,Dehradun,"Doon University, Dehradun - UKPCB","24-11-2025 19:00:00",30.269444,78.044167,NO2,1,4,2
India,Uttarakhand,Kashipur,"Govt. Girls Inter College, Kashipur - UKPCB","24-11-2025 19:00:00",29.2124114,78.9611753,CO,32,38,35
India,Uttarakhand,Rishikesh,"Shivaji Nagar, Rishikesh - UKPCB","24-11-2025 19:00:00",30.075911,78.2859547,PM10,65,114,88
India,Uttarakhand,Rishikesh,"Shivaji Nagar, Rishikesh - UKPCB","24-11-2025 19:00:00",30.075911,78.2859547,NH3,5,11,7
India,West_Bengal,Asansol,"Asansol Court Area, Asansol - WBPCB","24-11-2025 19:00:00",23.685297,86.945968,NO2,15,28,23
India,West_Bengal,Asansol,"Asansol Court Area, Asansol - WBPCB","24-11-2025 19:00:00",23.685297,86.945968,SO2,13,33,20
India,West_Bengal,Asansol,"Asansol Court Area, Asansol - WBPCB","24-11-2025 19:00:00",23.685297,86.945968,CO,33,107,45
India,West_Bengal,Asansol,"Mahabir Colliery, Asansol - WBPCB","24-11-2025 19:00:00",23.6181830,87.1057180,NO2,12,74,32
India,West_Bengal,Asansol,"Mahabir Colliery, Asansol - WBPCB","24-11-2025 19:00:00",23.6181830,87.1057180,CO,10,120,52
India,West_Bengal,Asansol,"Trivenidevi Bhalotia College, Asansol - WBPCB","24-11-2025 19:00:00",23.616515,87.119133,NH3,5,6,6
India,West_Bengal,Asansol,"Trivenidevi Bhalotia College, Asansol - WBPCB","24-11-2025 19:00:00",23.616515,87.119133,SO2,4,16,8
India,West_Bengal,Barrackpore,"SVSPA Campus, Barrackpore - WBPCB","24-11-2025 19:00:00",22.7605581,88.3617589,PM10,108,144,119
India,West_Bengal,Barrackpore,"SVSPA Campus, Barrackpore - WBPCB","24-11-2025 19:00:00",22.7605581,88.3617589,CO,50,84,55
India,West_Bengal,Durgapur,"Mahishkapur Road_B-Zone, Durgapur - WBPCB","24-11-2025 19:00:00",23.567923,87.306843,NO2,13,51,27
India,West_Bengal,Durgapur,"PCBL Residential Complex, Durgapur - WBPCB","24-11-2025 19:00:00",23.5087640,87.3544400,PM10,78,148,109
India,West_Bengal,Durgapur,"PCBL Residential Complex, Durgapur - WBPCB","24-11-2025 19:00:00",23.5087640,87.3544400,NO2,12,32,21
India,West_Bengal,Durgapur,"PCBL Residential Complex, Durgapur - WBPCB","24-11-2025 19:00:00",23.5087640,87.3544400,NH3,1,11,7
India,West_Bengal,Durgapur,"Womens College_City Center, Durgapur - WBPCB (Formerly known as Sidhu Kanhu Indoor Stadium)","24-11-2025 19:00:00",23.549395,87.300496,PM2.5,82,212,138
India,West_Bengal,Durgapur,"Womens College_City Center, Durgapur - WBPCB (Formerly known as Sidhu Kanhu Indoor Stadium)","24-11-2025 19:00:00",23.549395,87.300496,PM10,115,188,144
India,West_Bengal,Durgapur,"Womens College_City Center, Durgapur - WBPCB (Formerly known as Sidhu Kanhu Indoor Stadium)","24-11-2025 19:00:00",23.549395,87.300496,NO2,22,29,24
India,West_Bengal,Durgapur,"Womens College_City Center, Durgapur - WBPCB (Formerly known as Sidhu Kanhu Indoor Stadium)","24-11-2025 19:00:00",23.549395,87.300496,SO2,1,33,20
India,West_Bengal,Durgapur,"Womens College_City Center, Durgapur - WBPCB (Formerly known as Sidhu Kanhu Indoor Stadium)","24-11-2025 19:00:00",23.549395,87.300496,OZONE,8,93,44
India,West_Bengal,Haldia,"Priyambada Housing Estate, Haldia - WBPCB","24-11-2025 19:00:00",22.06047,88.109737,NO2,14,49,27
India,West_Bengal,Haldia,"Priyambada Housing Estate, Haldia - WBPCB","24-11-2025 19:00:00",22.06047,88.109737,OZONE,19,35,31
India,West_Bengal,Howrah,"Belur Math, Howrah - WBPCB","24-11-2025 19:00:00",22.629801,88.352017,OZONE,9,47,37
India,West_Bengal,Howrah,"Botanical Garden, Howrah - WBPCB","24-11-2025 19:00:00",22.554954,88.292568,NO2,7,23,12
India,West_Bengal,Howrah,"Botanical Garden, Howrah - WBPCB","24-11-2025 19:00:00",22.554954,88.292568,NH3,3,4,3
India,West_Bengal,Howrah,"Ghusuri, Howrah - WBPCB","24-11-2025 19:00:00",22.611968,88.347422,NO2,21,37,26
